mag x, mag y, mag z, freq
0.000402055477,0.000174195273,0.000325321365,78.16007
0.000979645760,0.000312284275,0.000316809514,78.53226
0.000824953255,0.000223588053,0.000259292661,78.90446
0.000296754617,0.000248760422,0.000489331549,79.27665
0.000223905488,0.000622720981,0.000308830407,79.64884
0.000960665464,0.000497137720,0.000296491053,80.02103
0.001883374411,0.000405467232,0.000316164020,80.39322
0.000503699121,0.000179531780,0.000375025091,80.76541
0.001324663754,0.000780891569,0.000501588103,81.13760
0.003091421444,0.001061135787,0.000201052433,81.50980
0.001038546441,0.000342918967,0.000268869888,81.88198
0.001456016675,0.000508762954,0.000394387607,82.25417
0.002453028923,0.000788743084,0.000411278568,82.62637
0.002664488042,0.000958100893,0.000402552425,82.99856
0.002474992769,0.001309794374,0.000341363804,83.37074
0.002657208825,0.003061507130,0.000203331263,83.74294
0.001678908011,0.002282143338,0.000540138863,84.11513
0.001150934491,0.000728870917,0.000530861726,84.48732
0.001442641718,0.000412655761,0.000245248229,84.85951
0.001028417842,0.000571408484,0.000176055546,85.23170
0.001295713591,0.000484149641,0.000432726898,85.60389
0.001520855003,0.000199312461,0.000358384248,85.97608
0.001102508395,0.000242220704,0.000579789164,86.34827
0.000785506854,0.000407105545,0.000390532921,86.72047
0.000529312296,0.000423141522,0.000099836390,87.09265
0.001402517781,0.000244234980,0.000131990470,87.46484
0.000690078596,0.000032938489,0.000473432330,87.83704
0.001263673999,0.000264738279,0.000196680252,88.20923
0.001002885750,0.000201787581,0.000295409554,88.58142
0.001662895782,0.000279373198,0.000332894822,88.95361
0.000793817686,0.000268740841,0.000182259551,89.32580
0.001284781843,0.000204812299,0.000495124958,89.69799
0.000447501952,0.000435923401,0.000475899724,90.07018
0.000880580628,0.000622394145,0.000335357123,90.44238
0.001373810461,0.000226147196,0.000504752796,90.81456
0.001841729973,0.000170080704,0.000349141716,91.18675
0.000673531671,0.000360546284,0.000249905395,91.55894
0.001446405542,0.000196086112,0.000489989645,91.93114
0.001750998781,0.000297280756,0.000586857263,92.30333
0.001334458007,0.000358458346,0.000825381139,92.67551
0.001481272979,0.000178365473,0.000572077814,93.04771
0.000500594208,0.000145509272,0.000356289936,93.41990
0.000389729219,0.000533268729,0.000244149298,93.79209
0.001770052826,0.000896475161,0.000666317355,94.16428
0.001928483369,0.000468293234,0.000146858016,94.53647
0.001683134818,0.000774475338,0.000419736258,94.90866
0.001837899210,0.000584333378,0.000141091485,95.28085
0.002784726908,0.000864801113,0.000304683665,95.65305
0.002356186043,0.001622807817,0.000610993768,96.02524
0.004520591814,0.001691446872,0.000839842600,96.39742
0.003554712515,0.001433469588,0.000974091352,96.76962
0.001854843227,0.000730534026,0.000500483031,97.14181
0.000366935623,0.000653522904,0.000285532820,97.51400
0.000695900701,0.000134095477,0.000312153657,97.88619
0.000879174448,0.000952434901,0.000330704934,98.25838
0.000549622113,0.000146974664,0.000536401058,98.63057
0.000712302921,0.000315687939,0.000756634923,99.00276
0.001284156926,0.001047350466,0.000359736383,99.37495
0.001441780827,0.000847881893,0.000396183226,99.74715
0.001862570876,0.000633952266,0.000497235742,100.11933
0.001475982717,0.000224075164,0.000567010546,100.49152
0.001028940547,0.000595700054,0.000300468673,100.86372
0.000347495399,0.000528344710,0.000247208663,101.23591
0.001183195389,0.000371888833,0.000209558522,101.60810
0.001208519563,0.000789706653,0.000099592027,101.98029
0.001505710417,0.000369973830,0.000573211873,102.35248
0.000237306405,0.000054395110,0.000180845964,102.72467
0.000608153467,0.000488765188,0.000461895950,103.09686
0.000578192354,0.000315723912,0.000116225689,103.46906
0.001689341734,0.000782519346,0.000433868292,103.84124
0.000595112680,0.000173758992,0.000356165459,104.21343
0.002042622538,0.000046666955,0.000554610917,104.58562
0.003433951410,0.000210558777,0.000826708041,104.95782
0.006174124777,0.000949172012,0.001641004579,105.33001
0.003891415894,0.000829879136,0.001300028875,105.70219
0.006229303777,0.000719086209,0.001605808153,106.07439
0.004467733204,0.000350747228,0.001114134560,106.44658
0.002609126968,0.000573309080,0.000693966518,106.81877
0.001359571237,0.000371875853,0.000231330487,107.19096
0.001717054169,0.000512853498,0.000276286271,107.56315
0.001512620132,0.000667772256,0.000441389799,107.93534
0.002968494548,0.001249929541,0.000523938157,108.30753
0.003113464219,0.001202817890,0.000364362524,108.67973
0.002736121882,0.001024304074,0.000446821592,109.05191
0.003696390660,0.001167395618,0.000554331404,109.42410
0.001378278830,0.000855408667,0.000473717169,109.79630
0.001303075231,0.001269394066,0.000149082611,110.16849
0.001394521794,0.000683255901,0.000195597560,110.54068
0.003060852177,0.001011133310,0.000464459066,110.91286
0.002408447675,0.000330300478,0.000418110460,111.28506
0.000821886060,0.000961418962,0.000287844741,111.65725
0.001908975071,0.001141937333,0.000682822661,112.02944
0.001182284788,0.001188537804,0.000481452880,112.40163
0.000739551382,0.000857103267,0.000329427770,112.77382
0.000876727630,0.000816389744,0.000178770366,113.14601
0.000993391615,0.000597185921,0.000439249125,113.51820
0.002872937126,0.000641044695,0.000826685980,113.89040
0.002096102340,0.000563326234,0.000257716631,114.26259
0.001777812256,0.000656347489,0.000401294004,114.63477
0.002056989819,0.001126821269,0.000790269230,115.00697
0.001761366846,0.001288999920,0.000544539827,115.37916
0.001296545612,0.001461908570,0.000670081179,115.75135
0.002594922902,0.002074181335,0.000607335416,116.12354
0.005247406196,0.002435040427,0.001324327197,116.49573
0.007241921034,0.003539877245,0.001911420492,116.86792
0.018383011222,0.007214740384,0.004405510612,117.24011
0.037577003241,0.013372031040,0.007749634329,117.61230
0.049343101680,0.016530850902,0.009619585238,117.98450
0.038341037929,0.013414910063,0.007832074538,118.35668
0.022127363831,0.004765915219,0.003731047502,118.72887
0.019396910444,0.004043518100,0.002116530202,119.10107
0.022795723751,0.008516310714,0.003175517078,119.47326
0.020140027627,0.010118994862,0.002000801032,119.84545
0.025861293077,0.008705722168,0.002358693630,120.21764
0.013356893323,0.006444914732,0.000992201385,120.58983
0.005702921189,0.004565087613,0.000906722911,120.96202
0.004226613324,0.002157666255,0.000349793030,121.33421
0.001643434167,0.000467097649,0.000225141033,121.70641
0.001533875591,0.002115336014,0.000596296100,122.07859
0.001839083852,0.001054652617,0.000351096533,122.45078
0.001290449058,0.001423599198,0.000208874859,122.82298
0.001557455515,0.000766394427,0.000231642029,123.19517
0.001276023337,0.000516349101,0.000267252675,123.56736
0.001484897453,0.000596546393,0.000189897255,123.93954
0.000581820845,0.000784956501,0.000480287039,124.31174
0.000737334543,0.000877199171,0.000069102185,124.68393
0.000835050596,0.000645089662,0.000264566042,125.05612
0.001438593026,0.000199569782,0.000547962787,125.42831
0.001424518647,0.000565045921,0.000316730497,125.80050
0.001088073011,0.000419642398,0.000146960461,126.17269
0.001651635044,0.000593431178,0.000337433856,126.54488
0.002894005505,0.001707649324,0.000742514851,126.91708
0.003315227339,0.000700187229,0.000371866365,127.28927
0.002678902354,0.001250202418,0.000395161682,127.66145
0.001959463349,0.001672364771,0.000466950238,128.03365
0.000793242536,0.000621068000,0.000271466182,128.40584
0.000595078105,0.000490386912,0.000194597131,128.77803
0.002688403009,0.001376871369,0.000442654651,129.15022
0.000361145590,0.001192570664,0.000300490938,129.52242
0.001452010707,0.002037866740,0.000441597484,129.89461
0.002576230559,0.003430266632,0.000295353646,130.26678
0.004700024612,0.004933523946,0.000105812942,130.63898
0.001067281934,0.001749447198,0.000052443753,131.01117
0.000930735667,0.000777681533,0.000272235775,131.38336
0.000749030442,0.001569216605,0.000303092209,131.75555
0.000179580078,0.000649870664,0.000454732217,132.12775
0.000369718764,0.000538482505,0.000170984145,132.49994
0.000334405602,0.000217750290,0.000109264292,132.87213
0.000298859930,0.000550242257,0.000260312518,133.24432
0.000584705384,0.000081436410,0.000050506682,133.61652
0.000602162967,0.000607492519,0.000300031359,133.98869
0.000934551761,0.000301642984,0.000359515252,134.36089
0.000733549823,0.000308746909,0.000229529469,134.73308
0.000693580136,0.000073527175,0.000430327491,135.10527
0.000840124150,0.000346552348,0.000484314311,135.47746
0.000911224459,0.000718882307,0.000401595229,135.84966
0.000479147740,0.000187944868,0.000272358971,136.22185
0.000443828030,0.000359111727,0.000165144840,136.59404
0.001027405262,0.000362468068,0.000378572440,136.96623
0.000675184827,0.000060373633,0.000198574053,137.33842
0.000788170728,0.000342169486,0.000342979794,137.71060
0.001240595011,0.000128023938,0.000097357093,138.08279
0.000936107594,0.000491878600,0.000337053381,138.45499
0.000251843390,0.000761624775,0.000619562285,138.82718
0.000406021485,0.000045265817,0.000283219037,139.19937
0.000858483720,0.000316685764,0.000210287209,139.57156
0.000661037804,0.000136210525,0.000176369795,139.94376
0.000849463861,0.000356906967,0.000188551072,140.31595
0.000984748709,0.000269434036,0.000155243615,140.68814
0.001653919346,0.000099975405,0.000267300056,141.06033
0.001425668597,0.000391747628,0.000128270549,141.43251
0.001377272885,0.000115347386,0.000187481608,141.80470
0.001127105439,0.000461317424,0.000332343363,142.17690
0.001970695565,0.000385213440,0.000411804096,142.54909
0.000710546563,0.000489608094,0.000267060823,142.92128
0.001557352254,0.000244769151,0.000314539036,143.29347
0.001184006804,0.000618260179,0.000524990610,143.66566
0.001274738926,0.000483722426,0.000312494580,144.03786
0.001217342098,0.000479281531,0.000313870347,144.41005
0.000540809997,0.000464337150,0.000249841367,144.78223
0.000771347142,0.000200752344,0.000388009823,145.15442
0.001364250435,0.000155161601,0.000177943191,145.52661
0.000959498109,0.000349566515,0.000107884989,145.89880
0.000349675422,0.000240060399,0.000104622930,146.27100
0.001781449770,0.000375244214,0.000689809618,146.64319
0.001173106954,0.000112489179,0.000402075384,147.01538
0.000558900821,0.000165259713,0.000111648740,147.38757
0.000376425975,0.000115435076,0.000336674217,147.75977
0.001047194237,0.000435647060,0.000343386142,148.13196
0.000478449831,0.000275894592,0.000353805983,148.50414
0.000283151196,0.000653132098,0.000301438791,148.87633
0.001212896430,0.000105208062,0.000592317432,149.24852
0.000918941689,0.000591976510,0.000081398801,149.62071
0.000267957716,0.000337830716,0.000180213552,149.99290
0.002000187756,0.000664314895,0.000836448802,150.36510
0.000352317613,0.000339279068,0.000148253210,150.73729
0.001003582380,0.000051180854,0.000471461739,151.10948
0.000672358961,0.000397945725,0.000136258663,151.48167
0.001039187307,0.000324241759,0.000375341391,151.85387
0.000623148517,0.000230831560,0.000405859493,152.22604
0.001496885321,0.000542253139,0.000362925522,152.59824
0.001465538866,0.000496532943,0.000442333025,152.97043
0.001224254724,0.000244766037,0.000561508466,153.34262
0.001372383209,0.000432784873,0.000278227031,153.71481
0.001760066138,0.000499015965,0.000265863782,154.08701
0.000649216701,0.001081109745,0.000188695500,154.45920
0.000941499951,0.000828389486,0.000159544870,154.83139
0.001805463573,0.001999438740,0.000253466482,155.20358
0.001027415390,0.001191036426,0.000183051379,155.57578
0.000282292691,0.000729245949,0.000042676988,155.94795
0.000687141495,0.000230350663,0.000326218404,156.32014
0.001102628536,0.000520545291,0.000341070787,156.69234
0.001100990921,0.000316254678,0.000103291903,157.06453
0.000369721180,0.000582585693,0.000177299618,157.43672
0.001775525743,0.000262085814,0.000495032291,157.80891
0.000789068930,0.000071250819,0.000309400784,158.18111
0.000871519500,0.000326476555,0.000142274876,158.55330
0.001452858909,0.000493368600,0.000421231409,158.92549
0.000990266912,0.000534730207,0.000426516868,159.29768
0.000872633304,0.000208052268,0.000176281916,159.66986
0.000279031578,0.000261052599,0.000360219448,160.04205
0.001085918746,0.000238558205,0.000426441402,160.41425
0.001469420502,0.000341026403,0.000473868044,160.78644
0.000437728362,0.000339544640,0.000485536002,161.15863
0.001188542927,0.000329602044,0.000481917144,161.53082
0.002477504779,0.000487827143,0.000653259922,161.90302
0.001135114580,0.000151156521,0.000386854488,162.27521
0.002251341473,0.000324521679,0.000808570883,162.64740
0.001993561862,0.000566906470,0.000855255232,163.01959
0.003226497443,0.000382235245,0.000954340503,163.39177
0.002984076971,0.000660012302,0.001370959799,163.76396
0.003125255695,0.000553092977,0.001111210790,164.13615
0.003999887034,0.000897878781,0.001504746033,164.50835
0.003719015513,0.000413137604,0.001219498110,164.88054
0.002655203454,0.000712899666,0.001378192334,165.25273
0.002528115408,0.001088079298,0.001785039902,165.62492
0.002707586857,0.000684220926,0.000714064401,165.99712
0.001196268946,0.000179200608,0.000243786548,166.36931
0.001707038027,0.000413124100,0.000114241200,166.74149
0.001107425545,0.000203153410,0.000198804017,167.11368
0.003508579684,0.000862904650,0.000974007766,167.48587
0.001403628499,0.001094865031,0.000483911135,167.85806
0.002801877214,0.000787424971,0.000346927467,168.23026
0.001699674642,0.000561571855,0.000688676839,168.60245
0.001070603030,0.000483057374,0.000387080683,168.97464
0.002361957915,0.000272330450,0.000763085205,169.34683
0.001868877443,0.000185511104,0.000325007015,169.71902
0.000556496088,0.000333386502,0.000069797570,170.09122
0.000498699897,0.000285989838,0.000448775623,170.46339
0.000409682863,0.000114455215,0.000448202831,170.83559
0.000251668360,0.000477605325,0.000353216776,171.20778
0.001364517724,0.000118266689,0.000135316033,171.57997
0.000816269720,0.000309488125,0.000224551812,171.95216
0.001147173811,0.000041491745,0.000262283633,172.32436
0.000980582787,0.000398957083,0.000438642775,172.69655
0.001218382851,0.000334659999,0.000569761789,173.06874
0.002181003103,0.000329837960,0.000372191716,173.44093
0.001185522415,0.000033034306,0.000401178986,173.81313
0.001485611894,0.000382479629,0.000972184003,174.18530
0.000953087292,0.000477987604,0.000121146106,174.55750
0.000677637814,0.000274716149,0.000243933784,174.92969
0.002849869430,0.000204906682,0.000507324527,175.30188
0.001862231991,0.000218406640,0.000193874730,175.67407
0.004422636703,0.000307454320,0.001130679273,176.04626
0.007834042422,0.000951221038,0.001936130109,176.41846
0.012136106379,0.001196686062,0.002666207962,176.79065
0.007677800488,0.000946606742,0.002102759201,177.16284
0.012544265948,0.001072815619,0.003321324242,177.53503
0.009171887301,0.000834253384,0.002547652926,177.90721
0.003996549640,0.000549823220,0.001460081665,178.27940
0.002321365522,0.000100303041,0.000598483894,178.65160
0.001404034323,0.000256121188,0.000588086492,179.02379
0.000671654474,0.000378325349,0.000170769883,179.39598
0.001748192590,0.000264031260,0.000460889860,179.76817
0.001781757222,0.000553714344,0.000148997904,180.14037
0.000453620800,0.000075958349,0.000062822859,180.51256
0.000340286962,0.000222544273,0.000081452628,180.88475
0.000893844408,0.000280141830,0.000365214888,181.25694
0.000843432324,0.000246110227,0.000067948611,181.62912
0.001112480299,0.000479780108,0.000692037924,182.00131
0.000419993565,0.000209172140,0.000111981069,182.37350
0.000672286260,0.000416947674,0.000482873176,182.74570
0.000845383329,0.000117040661,0.000320190942,183.11789
0.000474837492,0.000357387558,0.000234289197,183.49008
0.000529093959,0.000580892083,0.000182046730,183.86227
0.000949690177,0.000089594818,0.000194039370,184.23447
0.000582834415,0.000209482576,0.000558984757,184.60666
0.000088043671,0.000154380279,0.000293160527,184.97885
0.000401613739,0.000159077681,0.000323301967,185.35103
0.001264684834,0.000146739345,0.000213657506,185.72322
0.001153154881,0.000377445249,0.000123006932,186.09541
0.001189488685,0.000191116400,0.000146017730,186.46761
0.000379982434,0.000414514012,0.000255918101,186.83980
0.001189648989,0.000668224879,0.000911235285,187.21199
0.000975775940,0.000616150850,0.000219363996,187.58418
0.001297374722,0.000577356725,0.000452750508,187.95638
0.000853377336,0.001022920245,0.000586125941,188.32857
0.003425877076,0.001680343645,0.000782032323,188.70076
0.006170597859,0.002509367419,0.001445910078,189.07294
0.010417714715,0.002831743332,0.001818975899,189.44513
0.007181784604,0.002331788652,0.001520563033,189.81732
0.003944942262,0.000646417495,0.000529145938,190.18951
0.003382655093,0.000913675467,0.000583350891,190.56171
0.003802649677,0.001526483917,0.000466159428,190.93390
0.004375227727,0.002133435337,0.000955718395,191.30609
0.005242232699,0.001456015860,0.000130856293,191.67828
0.002594870050,0.001489610411,0.000373224233,192.05048
0.001032742206,0.001232147682,0.000417112955,192.42265
0.000478542788,0.000637350953,0.000268273376,192.79485
0.000375267060,0.000393283815,0.000355709344,193.16704
0.000536630629,0.000429214881,0.000336467550,193.53923
0.001093286788,0.000244322902,0.000461451738,193.91142
0.000995703973,0.000321939151,0.000464783137,194.28362
0.001399820903,0.000443201890,0.000730336935,194.65581
0.000918550068,0.000126762025,0.000077411249,195.02800
0.000121472462,0.000043241944,0.000179706083,195.40019
0.000322818785,0.000204678770,0.000295547274,195.77238
0.000336172263,0.000209348203,0.000255580235,196.14456
0.000678328972,0.000251589343,0.000132022033,196.51675
0.000818380096,0.000123137623,0.000046894675,196.88895
0.000372342882,0.000267591240,0.000364815089,197.26114
0.001153260586,0.000362210616,0.000296445622,197.63333
0.001351057901,0.000526167627,0.000537326734,198.00552
0.000899836887,0.000649530208,0.000381926133,198.37772
0.000990452012,0.000315036508,0.000328450784,198.74991
0.001435718499,0.000324184104,0.000077072938,199.12210
0.000445015874,0.000271038472,0.000174154484,199.49429
